"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009M","B19001_009MA","B19001_009EA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011EA","B19001_011M","B19001_011MA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013EA","B19001_013M","B19001_013MA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017M","B19001_017MA","B19001_017EA",
"1500000US530330319061","Block Group 1, Census Tract 319.06, King County, Washington","619","null","82","null","32","null","37","null","0","null","12","null","9","null","14","null","16","null","25","null","0","null","12","null","0","12","null","null","28","null","32","null","28","33","null","null","0","null","12","null","33","null","30","null","75","null","45","null","82","null","69","null","108","null","46","null","60","null","41","null","52","null","47","null","96","51","null","null",
"1500000US530330319062","Block Group 2, Census Tract 319.06, King County, Washington","864","null","87","null","58","null","48","null","0","null","12","null","16","null","23","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","56","66","null","null","0","null","12","null","24","null","28","null","95","null","46","null","97","null","52","null","74","null","47","null","21","null","21","null","153","null","64","null","270","75","null","null",
"1500000US530330319071","Block Group 1, Census Tract 319.07, King County, Washington","308","null","87","null","11","null","18","null","0","null","12","null","0","null","12","null","14","null","22","null","0","null","12","null","11","17","null","null","0","null","12","null","11","17","null","null","14","null","22","null","55","null","85","null","43","null","41","null","10","null","17","null","89","null","55","null","16","null","29","null","16","null","25","null","18","18","null","null",
"1500000US530330319072","Block Group 2, Census Tract 319.07, King County, Washington","308","null","71","null","0","null","12","null","14","null","22","null","0","null","12","null","0","null","12","null","15","null","24","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","10","null","17","null","43","null","42","null","27","null","31","null","71","null","51","null","35","null","40","null","37","null","43","null","56","53","null","null",
"1500000US530330319073","Block Group 3, Census Tract 319.07, King County, Washington","1050","null","145","null","18","null","28","null","0","null","12","null","31","null","37","null","45","null","71","null","0","null","12","null","68","94","null","null","40","null","47","null","27","33","null","null","67","null","80","null","127","null","107","null","101","null","99","null","266","null","120","null","89","null","68","null","68","null","51","null","13","null","21","null","90","65","null","null",
"1500000US530330319074","Block Group 4, Census Tract 319.07, King County, Washington","867","null","118","null","20","null","33","null","0","null","12","null","19","null","30","null","17","null","29","null","0","null","12","null","0","12","null","null","0","null","12","null","14","21","null","null","0","null","12","null","11","null","18","null","19","null","29","null","143","null","78","null","79","null","87","null","183","null","101","null","189","null","93","null","173","112","null","null",
"1500000US530330319075","Block Group 5, Census Tract 319.07, King County, Washington","397","null","91","null","24","null","37","null","0","null","12","null","0","null","12","null","0","null","12","null","51","null","65","null","0","12","null","null","0","null","12","null","41","31","null","null","0","null","12","null","0","null","12","null","30","null","31","null","40","null","39","null","41","null","40","null","30","null","37","null","105","null","74","null","35","38","null","null",
"1500000US530330319081","Block Group 1, Census Tract 319.08, King County, Washington","708","null","126","null","8","null","13","null","0","null","12","null","33","null","36","null","0","null","12","null","12","null","19","null","41","51","null","null","0","null","12","null","22","20","null","null","70","null","77","null","18","null","22","null","23","null","21","null","112","null","66","null","199","null","99","null","68","null","49","null","43","null","36","null","59","45","null","null",
"1500000US530330319082","Block Group 2, Census Tract 319.08, King County, Washington","598","null","116","null","13","null","22","null","23","null","30","null","13","null","22","null","33","null","30","null","14","null","16","null","23","26","null","null","23","null","26","null","27","26","null","null","8","null","14","null","122","null","73","null","36","null","39","null","94","null","70","null","60","null","44","null","95","null","73","null","14","null","18","null","0","12","null","null",
"1500000US530330319083","Block Group 3, Census Tract 319.08, King County, Washington","578","null","119","null","53","null","35","null","57","null","66","null","45","null","59","null","23","null","25","null","19","null","22","null","16","18","null","null","9","null","14","null","0","12","null","null","8","null","16","null","70","null","59","null","17","null","19","null","8","null","14","null","97","null","85","null","79","null","42","null","41","null","32","null","36","27","null","null",
"1500000US530330319091","Block Group 1, Census Tract 319.09, King County, Washington","702","null","61","null","12","null","19","null","9","null","13","null","8","null","12","null","12","null","15","null","8","null","13","null","16","15","null","null","32","null","37","null","46","36","null","null","43","null","40","null","70","null","36","null","36","null","30","null","115","null","57","null","61","null","35","null","124","null","50","null","62","null","44","null","48","31","null","null",
"1500000US530330319092","Block Group 2, Census Tract 319.09, King County, Washington","473","null","55","null","0","null","12","null","0","null","12","null","18","null","19","null","0","null","12","null","8","null","12","null","7","13","null","null","0","null","12","null","0","12","null","null","6","null","10","null","8","null","13","null","22","null","21","null","71","null","52","null","108","null","53","null","35","null","33","null","102","null","44","null","88","48","null","null",
"1500000US530330320021","Block Group 1, Census Tract 320.02, King County, Washington","651","null","81","null","35","null","29","null","10","null","14","null","0","null","12","null","10","null","17","null","28","null","27","null","10","16","null","null","34","null","48","null","12","17","null","null","0","null","12","null","47","null","38","null","61","null","51","null","79","null","65","null","142","null","79","null","71","null","38","null","36","null","25","null","76","38","null","null",
"1500000US530330320022","Block Group 2, Census Tract 320.02, King County, Washington","543","null","79","null","10","null","16","null","32","null","52","null","10","null","16","null","0","null","12","null","0","null","12","null","9","14","null","null","36","null","42","null","0","12","null","null","0","null","12","null","21","null","23","null","58","null","67","null","110","null","58","null","92","null","49","null","40","null","30","null","64","null","39","null","61","39","null","null",
"1500000US530330320031","Block Group 1, Census Tract 320.03, King County, Washington","590","null","95","null","58","null","52","null","14","null","16","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","9","null","14","null","0","12","null","null","10","null","15","null","0","null","12","null","38","null","29","null","109","null","65","null","34","null","28","null","116","null","57","null","39","null","35","null","163","58","null","null",
"1500000US530330320032","Block Group 2, Census Tract 320.03, King County, Washington","567","null","93","null","0","null","12","null","42","null","45","null","0","null","12","null","0","null","12","null","0","null","12","null","27","23","null","null","10","null","15","null","10","14","null","null","0","null","12","null","35","null","32","null","36","null","29","null","95","null","55","null","136","null","93","null","38","null","24","null","76","null","38","null","62","54","null","null",
"1500000US530330320033","Block Group 3, Census Tract 320.03, King County, Washington","408","null","75","null","9","null","13","null","9","null","15","null","9","null","15","null","0","null","12","null","9","null","14","null","7","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","25","null","23","null","8","null","12","null","37","null","48","null","84","null","45","null","29","null","24","null","80","null","49","null","102","58","null","null",
"1500000US530330320034","Block Group 4, Census Tract 320.03, King County, Washington","422","null","104","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","19","null","21","null","0","12","null","null","0","null","12","null","47","52","null","null","22","null","26","null","0","null","12","null","73","null","50","null","38","null","28","null","79","null","69","null","16","null","17","null","40","null","40","null","88","64","null","null",
"1500000US530330320051","Block Group 1, Census Tract 320.05, King County, Washington","300","null","108","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","54","null","68","null","23","40","null","null","8","null","16","null","64","null","94","null","46","null","47","null","14","null","21","null","22","null","37","null","29","null","46","null","40","null","47","null","0","12","null","null",
"1500000US530330320052","Block Group 2, Census Tract 320.05, King County, Washington","474","null","133","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","15","28","null","null","0","null","12","null","17","28","null","null","0","null","12","null","91","null","80","null","55","null","66","null","92","null","67","null","57","null","63","null","15","null","29","null","62","null","96","null","70","53","null","null",
"1500000US530330320053","Block Group 3, Census Tract 320.05, King County, Washington","527","null","131","null","0","null","12","null","0","null","12","null","31","null","49","null","0","null","12","null","58","null","88","null","0","12","null","null","15","null","24","null","14","24","null","null","24","null","39","null","20","null","31","null","71","null","62","null","77","null","62","null","142","null","97","null","31","null","37","null","21","null","34","null","23","37","null","null",
"1500000US530330320054","Block Group 4, Census Tract 320.05, King County, Washington","516","null","99","null","0","null","12","null","0","null","12","null","0","null","12","null","8","null","16","null","17","null","28","null","0","12","null","null","0","null","12","null","14","21","null","null","20","null","33","null","0","null","12","null","0","null","12","null","96","null","68","null","256","null","106","null","73","null","68","null","0","null","12","null","32","37","null","null",
"1500000US530330320055","Block Group 5, Census Tract 320.05, King County, Washington","417","null","93","null","0","null","12","null","0","null","12","null","0","null","12","null","16","null","25","null","0","null","12","null","0","12","null","null","18","null","31","null","15","25","null","null","0","null","12","null","51","null","46","null","14","null","23","null","67","null","55","null","100","null","63","null","17","null","27","null","47","null","54","null","72","72","null","null",
"1500000US530330320056","Block Group 6, Census Tract 320.05, King County, Washington","256","null","75","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","18","null","28","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","63","null","54","null","14","null","23","null","68","null","48","null","43","null","49","null","50","49","null","null",
"1500000US530330320061","Block Group 1, Census Tract 320.06, King County, Washington","518","null","73","null","11","null","16","null","0","null","12","null","0","null","12","null","10","null","15","null","11","null","17","null","16","20","null","null","11","null","17","null","0","12","null","null","10","null","15","null","28","null","26","null","30","null","28","null","159","null","70","null","79","null","52","null","40","null","31","null","57","null","58","null","56","37","null","null",
"1500000US530330320062","Block Group 2, Census Tract 320.06, King County, Washington","905","null","93","null","0","null","12","null","11","null","17","null","0","null","12","null","57","null","41","null","32","null","29","null","29","26","null","null","20","null","23","null","42","30","null","null","52","null","39","null","64","null","40","null","78","null","78","null","87","null","51","null","153","null","74","null","45","null","31","null","185","null","83","null","50","37","null","null",
"1500000US530330320063","Block Group 3, Census Tract 320.06, King County, Washington","591","null","74","null","22","null","22","null","8","null","13","null","0","null","12","null","0","null","12","null","0","null","12","null","11","18","null","null","8","null","15","null","41","50","null","null","12","null","19","null","29","null","26","null","49","null","35","null","33","null","27","null","69","null","47","null","64","null","40","null","75","null","45","null","170","69","null","null",
"1500000US530330320071","Block Group 1, Census Tract 320.07, King County, Washington","328","null","73","null","0","null","12","null","0","null","12","null","0","null","12","null","8","null","13","null","0","null","12","null","0","12","null","null","0","null","12","null","14","16","null","null","10","null","16","null","7","null","12","null","0","null","12","null","93","null","74","null","18","null","23","null","60","null","41","null","36","null","33","null","82","45","null","null",
"1500000US530330320072","Block Group 2, Census Tract 320.07, King County, Washington","626","null","98","null","9","null","14","null","0","null","12","null","0","null","12","null","16","null","23","null","0","null","12","null","10","16","null","null","29","null","30","null","0","12","null","null","0","null","12","null","47","null","38","null","33","null","30","null","95","null","70","null","47","null","37","null","97","null","57","null","111","null","47","null","132","61","null","null",
"1500000US530330320073","Block Group 3, Census Tract 320.07, King County, Washington","336","null","83","null","11","null","18","null","0","null","12","null","9","null","14","null","31","null","23","null","10","null","16","null","0","12","null","null","10","null","16","null","18","30","null","null","0","null","12","null","33","null","30","null","54","null","56","null","40","null","47","null","57","null","37","null","33","null","31","null","19","null","21","null","11","17","null","null",
"1500000US530330320081","Block Group 1, Census Tract 320.08, King County, Washington","550","null","72","null","0","null","12","null","0","null","12","null","0","null","12","null","29","null","24","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","32","null","50","null","0","null","12","null","28","null","29","null","135","null","83","null","63","null","44","null","88","null","49","null","77","null","40","null","98","48","null","null",
"1500000US530330320082","Block Group 2, Census Tract 320.08, King County, Washington","643","null","87","null","0","null","12","null","24","null","27","null","11","null","17","null","0","null","12","null","11","null","18","null","0","12","null","null","31","null","30","null","32","47","null","null","8","null","12","null","37","null","34","null","98","null","58","null","78","null","52","null","78","null","46","null","102","null","45","null","96","null","48","null","37","29","null","null",
"1500000US530330320083","Block Group 3, Census Tract 320.08, King County, Washington","384","null","56","null","0","null","12","null","21","null","22","null","0","null","12","null","0","null","12","null","0","null","12","null","8","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","8","null","13","null","9","null","16","null","113","null","46","null","74","null","43","null","54","null","35","null","79","null","50","null","18","20","null","null",
"1500000US530330320101","Block Group 1, Census Tract 320.10, King County, Washington","564","null","104","null","18","null","31","null","15","null","27","null","69","null","57","null","55","null","44","null","35","null","43","null","16","28","null","null","0","null","12","null","19","32","null","null","15","null","24","null","22","null","35","null","16","null","28","null","151","null","104","null","69","null","56","null","16","null","26","null","33","null","37","null","15","22","null","null",
"1500000US530330320102","Block Group 2, Census Tract 320.10, King County, Washington","464","null","99","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","19","30","null","null","0","null","12","null","17","26","null","null","0","null","12","null","0","null","12","null","0","null","12","null","65","null","62","null","68","null","49","null","108","null","70","null","112","null","66","null","75","62","null","null",
"1500000US530330320103","Block Group 3, Census Tract 320.10, King County, Washington","395","null","102","null","0","null","12","null","0","null","12","null","0","null","12","null","17","null","26","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","18","null","28","null","0","null","12","null","0","null","12","null","102","null","81","null","54","null","55","null","117","null","67","null","87","55","null","null",
"1500000US530330320104","Block Group 4, Census Tract 320.10, King County, Washington","756","null","130","null","82","null","94","null","14","null","23","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","32","null","37","null","144","null","68","null","74","null","76","null","151","null","87","null","182","null","79","null","77","50","null","null",
"1500000US530330320111","Block Group 1, Census Tract 320.11, King County, Washington","728","null","90","null","17","null","22","null","0","null","12","null","0","null","12","null","0","null","12","null","25","null","38","null","11","18","null","null","0","null","12","null","0","12","null","null","9","null","14","null","59","null","42","null","68","null","46","null","49","null","33","null","130","null","64","null","121","null","66","null","162","null","68","null","77","46","null","null",
"1500000US530330320112","Block Group 2, Census Tract 320.11, King County, Washington","712","null","87","null","7","null","11","null","0","null","12","null","10","null","16","null","0","null","12","null","0","null","12","null","31","37","null","null","16","null","20","null","0","12","null","null","10","null","16","null","41","null","58","null","55","null","49","null","140","null","68","null","144","null","67","null","88","null","45","null","68","null","46","null","102","52","null","null",
"1500000US530330321021","Block Group 1, Census Tract 321.02, King County, Washington","401","null","74","null","27","null","26","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","20","null","23","null","53","null","53","null","35","null","26","null","51","null","29","null","55","null","33","null","47","null","35","null","113","48","null","null",
"1500000US530330321022","Block Group 2, Census Tract 321.02, King County, Washington","394","null","103","null","25","null","40","null","19","null","21","null","8","null","13","null","10","null","17","null","0","null","12","null","23","38","null","null","0","null","12","null","7","10","null","null","0","null","12","null","7","null","11","null","17","null","18","null","69","null","66","null","36","null","29","null","20","null","22","null","60","null","40","null","93","60","null","null",
"1500000US530330321023","Block Group 3, Census Tract 321.02, King County, Washington","525","null","79","null","37","null","30","null","0","null","12","null","0","null","12","null","18","null","19","null","11","null","18","null","8","12","null","null","9","null","13","null","18","15","null","null","15","null","16","null","0","null","12","null","40","null","50","null","90","null","56","null","57","null","34","null","56","null","36","null","33","null","21","null","133","49","null","null",
"1500000US530330321024","Block Group 4, Census Tract 321.02, King County, Washington","495","null","83","null","0","null","12","null","0","null","12","null","8","null","13","null","0","null","12","null","0","null","12","null","0","12","null","null","8","null","13","null","0","12","null","null","0","null","12","null","0","null","12","null","16","null","18","null","69","null","30","null","94","null","37","null","128","null","89","null","71","null","39","null","101","47","null","null",
"1500000US530330321031","Block Group 1, Census Tract 321.03, King County, Washington","539","null","110","null","0","null","12","null","0","null","12","null","20","null","32","null","16","null","27","null","0","null","12","null","0","12","null","null","15","null","25","null","0","12","null","null","16","null","26","null","20","null","32","null","81","null","54","null","148","null","99","null","33","null","37","null","86","null","75","null","39","null","45","null","65","47","null","null",
"1500000US530330321032","Block Group 2, Census Tract 321.03, King County, Washington","560","null","115","null","32","null","37","null","0","null","12","null","53","null","66","null","0","null","12","null","36","null","44","null","0","12","null","null","32","null","35","null","0","12","null","null","15","null","25","null","52","null","43","null","40","null","39","null","195","null","92","null","84","null","70","null","0","null","12","null","8","null","15","null","13","21","null","null",
"1500000US530330321033","Block Group 3, Census Tract 321.03, King County, Washington","717","null","122","null","42","null","45","null","55","null","87","null","20","null","30","null","21","null","33","null","42","null","62","null","35","39","null","null","15","null","24","null","0","12","null","null","0","null","12","null","101","null","90","null","68","null","59","null","77","null","60","null","76","null","80","null","63","null","46","null","65","null","53","null","37","40","null","null",
"1500000US530330321034","Block Group 4, Census Tract 321.03, King County, Washington","524","null","107","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","16","25","null","null","0","null","12","null","0","12","null","null","16","null","25","null","38","null","43","null","0","null","12","null","177","null","97","null","82","null","61","null","70","null","58","null","42","null","41","null","83","52","null","null",
"1500000US530330321041","Block Group 1, Census Tract 321.04, King County, Washington","1059","null","119","null","0","null","12","null","0","null","12","null","29","null","35","null","12","null","20","null","0","null","12","null","10","18","null","null","10","null","18","null","0","12","null","null","55","null","43","null","76","null","66","null","80","null","51","null","78","null","49","null","93","null","64","null","100","null","74","null","189","null","88","null","327","125","null","null",
"1500000US530330321042","Block Group 2, Census Tract 321.04, King County, Washington","865","null","132","null","110","null","77","null","34","null","31","null","41","null","66","null","0","null","12","null","47","null","55","null","14","22","null","null","38","null","57","null","0","12","null","null","41","null","49","null","24","null","28","null","77","null","79","null","107","null","94","null","54","null","45","null","50","null","61","null","152","null","84","null","76","57","null","null",
"1500000US530330321043","Block Group 3, Census Tract 321.04, King County, Washington","519","null","125","null","0","null","12","null","0","null","12","null","15","null","24","null","39","null","43","null","0","null","12","null","0","12","null","null","14","null","22","null","19","30","null","null","0","null","12","null","60","null","75","null","94","null","49","null","87","null","76","null","72","null","53","null","29","null","34","null","52","null","54","null","38","45","null","null",
"1500000US530330322031","Block Group 1, Census Tract 322.03, King County, Washington","829","null","92","null","0","null","12","null","13","null","21","null","0","null","12","null","0","null","12","null","0","null","12","null","16","25","null","null","38","null","35","null","34","31","null","null","39","null","67","null","0","null","12","null","27","null","31","null","35","null","41","null","58","null","48","null","101","null","63","null","152","null","77","null","316","104","null","null",
"1500000US530330322032","Block Group 2, Census Tract 322.03, King County, Washington","514","null","81","null","13","null","21","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","12","null","19","null","0","12","null","null","0","null","12","null","0","null","12","null","10","null","17","null","37","null","41","null","82","null","69","null","90","null","58","null","77","null","57","null","193","80","null","null",
"1500000US530330322033","Block Group 3, Census Tract 322.03, King County, Washington","1034","null","91","null","30","null","35","null","0","null","12","null","0","null","12","null","12","null","19","null","0","null","12","null","0","12","null","null","16","null","26","null","13","20","null","null","0","null","12","null","0","null","12","null","16","null","25","null","30","null","27","null","126","null","66","null","96","null","63","null","71","null","57","null","624","127","null","null",
"1500000US530330322034","Block Group 4, Census Tract 322.03, King County, Washington","402","null","65","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","17","null","25","null","0","12","null","null","16","null","27","null","0","null","12","null","0","null","12","null","17","null","28","null","103","null","57","null","51","null","35","null","30","null","33","null","168","71","null","null",
"1500000US530330322071","Block Group 1, Census Tract 322.07, King County, Washington","485","null","58","null","12","null","19","null","0","null","12","null","12","null","18","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","18","null","19","null","22","null","25","null","18","null","21","null","75","null","42","null","8","null","14","null","19","null","18","null","50","null","49","null","251","56","null","null",
"1500000US530330322072","Block Group 2, Census Tract 322.07, King County, Washington","319","null","56","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","7","12","null","null","8","null","13","null","0","12","null","null","0","null","12","null","9","null","13","null","15","null","22","null","25","null","22","null","23","null","22","null","9","null","14","null","65","null","36","null","158","55","null","null",
"1500000US530330322073","Block Group 3, Census Tract 322.07, King County, Washington","515","null","72","null","0","null","12","null","0","null","12","null","19","null","23","null","7","null","12","null","0","null","12","null","25","24","null","null","37","null","39","null","0","12","null","null","9","null","13","null","9","null","14","null","42","null","33","null","54","null","32","null","74","null","57","null","21","null","30","null","55","null","35","null","163","46","null","null",
"1500000US530330322081","Block Group 1, Census Tract 322.08, King County, Washington","698","null","104","null","27","null","31","null","59","null","48","null","30","null","32","null","0","null","12","null","31","null","35","null","0","12","null","null","0","null","12","null","0","12","null","null","34","null","40","null","33","null","37","null","45","null","25","null","90","null","65","null","39","null","32","null","30","null","34","null","68","null","43","null","212","60","null","null",
"1500000US530330322082","Block Group 2, Census Tract 322.08, King County, Washington","591","null","101","null","15","null","26","null","0","null","12","null","46","null","42","null","47","null","44","null","30","null","34","null","31","35","null","null","123","null","61","null","15","24","null","null","43","null","36","null","45","null","43","null","29","null","33","null","65","null","78","null","14","null","22","null","33","null","38","null","0","null","12","null","55","46","null","null",
"1500000US530330322083","Block Group 3, Census Tract 322.08, King County, Washington","884","null","104","null","22","null","32","null","0","null","12","null","56","null","75","null","33","null","37","null","30","null","33","null","0","12","null","null","31","null","36","null","30","33","null","null","0","null","12","null","42","null","47","null","63","null","50","null","126","null","67","null","141","null","73","null","91","null","56","null","69","null","56","null","150","65","null","null",
"1500000US530330322084","Block Group 4, Census Tract 322.08, King County, Washington","830","null","139","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","18","null","29","null","0","12","null","null","0","null","12","null","16","25","null","null","0","null","12","null","27","null","30","null","47","null","55","null","49","null","47","null","41","null","36","null","173","null","125","null","141","null","83","null","318","120","null","null",
"1500000US530330322085","Block Group 5, Census Tract 322.08, King County, Washington","999","null","146","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","15","24","null","null","17","null","27","null","81","86","null","null","16","null","25","null","31","null","34","null","38","null","46","null","103","null","79","null","84","null","61","null","112","null","104","null","242","null","117","null","260","101","null","null",
"1500000US530330322101","Block Group 1, Census Tract 322.10, King County, Washington","710","null","172","null","0","null","12","null","43","null","63","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","79","null","123","null","41","null","68","null","0","null","12","null","19","null","31","null","0","null","12","null","104","null","114","null","315","null","159","null","109","75","null","null",
"1500000US530330322102","Block Group 2, Census Tract 322.10, King County, Washington","1827","null","221","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","25","39","null","null","32","null","52","null","49","56","null","null","0","null","17","null","43","null","50","null","25","null","40","null","381","null","160","null","136","null","98","null","153","null","103","null","344","null","204","null","639","201","null","null",
"1500000US530330322103","Block Group 3, Census Tract 322.10, King County, Washington","3265","null","247","null","180","null","117","null","43","null","66","null","60","null","68","null","40","null","65","null","89","null","120","null","0","17","null","null","92","null","87","null","92","118","null","null","0","null","17","null","198","null","128","null","241","null","146","null","401","null","190","null","130","null","98","null","652","null","231","null","316","null","140","null","731","195","null","null",
"1500000US530330322111","Block Group 1, Census Tract 322.11, King County, Washington","566","null","68","null","36","null","28","null","0","null","12","null","9","null","14","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","8","14","null","null","9","null","15","null","8","null","13","null","31","null","31","null","89","null","53","null","54","null","33","null","26","null","23","null","115","null","57","null","181","51","null","null",
"1500000US530330322112","Block Group 2, Census Tract 322.11, King County, Washington","618","null","70","null","0","null","12","null","0","null","12","null","0","null","12","null","29","null","46","null","0","null","12","null","0","12","null","null","0","null","12","null","8","13","null","null","9","null","14","null","9","null","13","null","14","null","17","null","69","null","35","null","82","null","57","null","48","null","34","null","141","null","56","null","209","62","null","null",
"1500000US530330322113","Block Group 3, Census Tract 322.11, King County, Washington","562","null","54","null","9","null","14","null","0","null","12","null","9","null","14","null","0","null","12","null","0","null","12","null","0","12","null","null","9","null","13","null","8","13","null","null","9","null","14","null","9","null","14","null","56","null","58","null","65","null","40","null","27","null","22","null","99","null","46","null","129","null","52","null","133","49","null","null",
"1500000US530330322121","Block Group 1, Census Tract 322.12, King County, Washington","951","null","122","null","71","null","90","null","0","null","12","null","0","null","12","null","0","null","12","null","13","null","23","null","0","12","null","null","15","null","24","null","0","12","null","null","0","null","12","null","25","null","31","null","38","null","37","null","27","null","31","null","166","null","100","null","93","null","68","null","163","null","98","null","340","107","null","null",
"1500000US530330322122","Block Group 2, Census Tract 322.12, King County, Washington","327","null","90","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","14","null","21","null","33","null","50","null","58","null","54","null","75","null","54","null","147","69","null","null",
"1500000US530330322123","Block Group 3, Census Tract 322.12, King County, Washington","562","null","108","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","9","null","16","null","0","null","12","null","0","null","12","null","26","null","30","null","16","null","27","null","125","null","76","null","69","null","62","null","317","95","null","null",
"1500000US530330322124","Block Group 4, Census Tract 322.12, King County, Washington","1037","null","155","null","27","null","48","null","65","null","101","null","15","null","23","null","30","null","32","null","0","null","12","null","29","32","null","null","30","null","45","null","0","12","null","null","22","null","36","null","46","null","61","null","161","null","97","null","141","null","81","null","130","null","74","null","47","null","57","null","93","null","71","null","201","96","null","null",
"1500000US530330322131","Block Group 1, Census Tract 322.13, King County, Washington","358","null","63","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","8","13","null","null","0","null","12","null","9","14","null","null","0","null","12","null","9","null","15","null","19","null","17","null","40","null","29","null","29","null","31","null","33","null","30","null","52","null","33","null","159","67","null","null",
"1500000US530330322132","Block Group 2, Census Tract 322.13, King County, Washington","376","null","52","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","7","null","10","null","44","null","35","null","92","null","48","null","67","null","42","null","166","50","null","null",
"1500000US530330322133","Block Group 3, Census Tract 322.13, King County, Washington","763","null","69","null","0","null","12","null","0","null","12","null","13","null","21","null","0","null","12","null","0","null","12","null","32","22","null","null","22","null","34","null","7","11","null","null","7","null","12","null","13","null","19","null","24","null","22","null","38","null","29","null","138","null","59","null","43","null","35","null","101","null","55","null","325","62","null","null",
"1500000US530330322141","Block Group 1, Census Tract 322.14, King County, Washington","598","null","70","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","31","null","30","null","61","null","52","null","158","null","60","null","348","75","null","null",
"1500000US530330322142","Block Group 2, Census Tract 322.14, King County, Washington","978","null","104","null","0","null","12","null","0","null","12","null","11","null","18","null","0","null","12","null","10","null","15","null","22","33","null","null","0","null","12","null","13","20","null","null","0","null","12","null","45","null","33","null","20","null","32","null","105","null","64","null","123","null","77","null","132","null","62","null","159","null","76","null","338","74","null","null",
"1500000US530330322143","Block Group 3, Census Tract 322.14, King County, Washington","614","null","66","null","0","null","12","null","10","null","16","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","10","null","15","null","9","null","15","null","9","null","15","null","55","null","39","null","73","null","47","null","79","null","49","null","140","null","53","null","229","72","null","null",
