"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330219053","Block Group 3, Census Tract 219.05, King County, Washington","1648","null","418","null","1222","369","null","null","0","null","12","null","0","null","12","null","168","157","null","null","0","12","null","null","220","null","230","null","38","null","38","null","0","null","12","null","38","null","38","null",
"1500000US530330219054","Block Group 4, Census Tract 219.05, King County, Washington","920","null","251","null","687","207","null","null","8","null","13","null","34","null","47","null","39","37","null","null","0","12","null","null","0","null","12","null","152","null","197","null","0","null","12","null","152","null","197","null",
"1500000US530330219061","Block Group 1, Census Tract 219.06, King County, Washington","1923","null","283","null","1231","245","null","null","12","null","18","null","0","null","12","null","472","176","null","null","0","12","null","null","10","null","15","null","198","null","106","null","0","null","12","null","198","null","106","null",
"1500000US530330219062","Block Group 2, Census Tract 219.06, King County, Washington","976","null","155","null","784","161","null","null","0","null","12","null","0","null","12","null","178","158","null","null","0","12","null","null","0","null","12","null","14","null","21","null","0","null","12","null","14","null","21","null",
"1500000US530330219063","Block Group 3, Census Tract 219.06, King County, Washington","1651","null","336","null","1063","295","null","null","75","null","81","null","5","null","10","null","84","60","null","null","0","12","null","null","331","null","315","null","93","null","98","null","0","null","12","null","93","null","98","null",
"1500000US530330220011","Block Group 1, Census Tract 220.01, King County, Washington","1102","null","255","null","846","237","null","null","0","null","12","null","0","null","12","null","164","138","null","null","0","12","null","null","0","null","12","null","92","null","95","null","0","null","12","null","92","null","95","null",
"1500000US530330220012","Block Group 2, Census Tract 220.01, King County, Washington","2768","null","417","null","2035","400","null","null","0","null","12","null","21","null","27","null","298","130","null","null","0","12","null","null","199","null","228","null","215","null","129","null","0","null","12","null","215","null","129","null",
"1500000US530330220013","Block Group 3, Census Tract 220.01, King County, Washington","1682","null","455","null","1106","281","null","null","37","null","57","null","0","null","12","null","44","41","null","null","49","71","null","null","267","null","426","null","179","null","177","null","0","null","12","null","179","null","177","null",
"1500000US530330220031","Block Group 1, Census Tract 220.03, King County, Washington","990","null","168","null","784","156","null","null","15","null","21","null","0","null","12","null","95","69","null","null","0","12","null","null","0","null","12","null","96","null","78","null","0","null","12","null","96","null","78","null",
"1500000US530330220032","Block Group 2, Census Tract 220.03, King County, Washington","1192","null","245","null","748","188","null","null","47","null","49","null","0","null","12","null","217","133","null","null","0","12","null","null","10","null","16","null","170","null","88","null","30","null","36","null","140","null","85","null",
"1500000US530330220033","Block Group 3, Census Tract 220.03, King County, Washington","1132","null","201","null","833","199","null","null","11","null","17","null","0","null","12","null","124","69","null","null","13","20","null","null","51","null","45","null","100","null","80","null","43","null","64","null","57","null","48","null",
"1500000US530330220034","Block Group 4, Census Tract 220.03, King County, Washington","775","null","184","null","528","142","null","null","0","null","12","null","0","null","12","null","163","83","null","null","0","12","null","null","0","null","12","null","84","null","81","null","0","null","12","null","84","null","81","null",
"1500000US530330220035","Block Group 5, Census Tract 220.03, King County, Washington","980","null","297","null","748","244","null","null","0","null","12","null","9","null","16","null","35","55","null","null","0","12","null","null","112","null","175","null","76","null","71","null","21","null","29","null","55","null","49","null",
"1500000US530330220051","Block Group 1, Census Tract 220.05, King County, Washington","2251","null","301","null","1656","262","null","null","65","null","61","null","17","null","28","null","418","235","null","null","0","12","null","null","0","null","12","null","95","null","98","null","0","null","12","null","95","null","98","null",
"1500000US530330220052","Block Group 2, Census Tract 220.05, King County, Washington","1284","null","316","null","783","218","null","null","25","null","40","null","0","null","12","null","441","299","null","null","0","12","null","null","13","null","21","null","22","null","37","null","0","null","12","null","22","null","37","null",
"1500000US530330220053","Block Group 3, Census Tract 220.05, King County, Washington","1429","null","277","null","1079","270","null","null","0","null","12","null","16","null","25","null","151","92","null","null","0","12","null","null","59","null","68","null","124","null","87","null","0","null","12","null","124","null","87","null",
"1500000US530330220061","Block Group 1, Census Tract 220.06, King County, Washington","1247","null","228","null","951","193","null","null","2","null","9","null","1","null","2","null","224","93","null","null","0","12","null","null","12","null","19","null","57","null","57","null","0","null","12","null","57","null","57","null",
"1500000US530330220062","Block Group 2, Census Tract 220.06, King County, Washington","1327","null","272","null","1213","262","null","null","0","null","12","null","0","null","12","null","66","40","null","null","0","12","null","null","0","null","12","null","48","null","53","null","0","null","12","null","48","null","53","null",
"1500000US530330220063","Block Group 3, Census Tract 220.06, King County, Washington","1333","null","294","null","993","231","null","null","8","null","12","null","0","null","12","null","313","167","null","null","0","12","null","null","8","null","13","null","11","null","18","null","0","null","12","null","11","null","18","null",
"1500000US530330221011","Block Group 1, Census Tract 221.01, King County, Washington","1646","null","187","null","1265","189","null","null","79","null","89","null","1","null","3","null","213","84","null","null","0","12","null","null","1","null","3","null","87","null","56","null","0","null","12","null","87","null","56","null",
"1500000US530330221012","Block Group 2, Census Tract 221.01, King County, Washington","872","null","138","null","763","138","null","null","0","null","12","null","0","null","12","null","82","50","null","null","0","12","null","null","0","null","12","null","27","null","31","null","0","null","12","null","27","null","31","null",
"1500000US530330221013","Block Group 3, Census Tract 221.01, King County, Washington","1650","null","237","null","1460","239","null","null","0","null","12","null","13","null","19","null","148","68","null","null","0","12","null","null","9","null","14","null","20","null","20","null","0","null","12","null","20","null","20","null",
"1500000US530330221014","Block Group 4, Census Tract 221.01, King County, Washington","679","null","134","null","626","135","null","null","0","null","12","null","0","null","12","null","34","35","null","null","0","12","null","null","0","null","12","null","19","null","22","null","0","null","12","null","19","null","22","null",
"1500000US530330221021","Block Group 1, Census Tract 221.02, King County, Washington","2645","null","380","null","2124","361","null","null","0","null","12","null","0","null","12","null","399","220","null","null","0","12","null","null","72","null","72","null","50","null","61","null","0","null","12","null","50","null","61","null",
"1500000US530330221022","Block Group 2, Census Tract 221.02, King County, Washington","927","null","239","null","752","220","null","null","0","null","12","null","0","null","12","null","46","53","null","null","0","12","null","null","32","null","38","null","97","null","90","null","44","null","54","null","53","null","61","null",
"1500000US530330221023","Block Group 3, Census Tract 221.02, King County, Washington","1111","null","250","null","898","253","null","null","0","null","12","null","0","null","12","null","166","104","null","null","0","12","null","null","23","null","39","null","24","null","27","null","0","null","12","null","24","null","27","null",
"1500000US530330221024","Block Group 4, Census Tract 221.02, King County, Washington","1780","null","299","null","1176","275","null","null","1","null","4","null","12","null","18","null","458","244","null","null","0","12","null","null","1","null","4","null","132","null","81","null","0","null","12","null","132","null","81","null",
"1500000US530330222011","Block Group 1, Census Tract 222.01, King County, Washington","981","null","182","null","727","152","null","null","0","null","12","null","0","null","12","null","140","108","null","null","0","12","null","null","43","null","43","null","71","null","52","null","7","null","11","null","64","null","45","null",
"1500000US530330222012","Block Group 2, Census Tract 222.01, King County, Washington","887","null","218","null","655","161","null","null","31","null","40","null","0","null","12","null","107","89","null","null","5","11","null","null","34","null","53","null","55","null","41","null","0","null","12","null","55","null","41","null",
"1500000US530330222013","Block Group 3, Census Tract 222.01, King County, Washington","1546","null","227","null","1208","178","null","null","41","null","44","null","0","null","12","null","173","130","null","null","1","2","null","null","0","null","12","null","123","null","80","null","18","null","28","null","105","null","74","null",
"1500000US530330222014","Block Group 4, Census Tract 222.01, King County, Washington","1016","null","166","null","958","173","null","null","0","null","12","null","0","null","12","null","7","12","null","null","0","12","null","null","12","null","18","null","39","null","45","null","7","null","13","null","32","null","33","null",
"1500000US530330222021","Block Group 1, Census Tract 222.02, King County, Washington","1394","null","353","null","1130","324","null","null","0","null","12","null","0","null","12","null","248","208","null","null","0","12","null","null","0","null","12","null","16","null","20","null","0","null","12","null","16","null","20","null",
"1500000US530330222022","Block Group 2, Census Tract 222.02, King County, Washington","1806","null","458","null","936","288","null","null","0","null","12","null","0","null","12","null","347","229","null","null","0","12","null","null","317","null","101","null","206","null","174","null","0","null","12","null","206","null","174","null",
"1500000US530330222023","Block Group 3, Census Tract 222.02, King County, Washington","1243","null","245","null","1010","239","null","null","0","null","12","null","0","null","12","null","183","140","null","null","0","12","null","null","0","null","12","null","50","null","75","null","0","null","12","null","50","null","75","null",
"1500000US530330222024","Block Group 4, Census Tract 222.02, King County, Washington","1131","null","305","null","976","321","null","null","0","null","12","null","0","null","12","null","155","121","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330222025","Block Group 5, Census Tract 222.02, King County, Washington","1935","null","300","null","1478","294","null","null","38","null","42","null","0","null","12","null","348","215","null","null","0","12","null","null","22","null","35","null","49","null","43","null","0","null","12","null","49","null","43","null",
"1500000US530330222031","Block Group 1, Census Tract 222.03, King County, Washington","1822","null","217","null","1409","210","null","null","60","null","53","null","0","null","12","null","289","121","null","null","0","12","null","null","11","null","17","null","53","null","45","null","0","null","12","null","53","null","45","null",
"1500000US530330222032","Block Group 2, Census Tract 222.03, King County, Washington","2067","null","254","null","1827","259","null","null","0","null","12","null","0","null","12","null","158","89","null","null","0","12","null","null","11","null","18","null","71","null","49","null","0","null","12","null","71","null","49","null",
"1500000US530330222033","Block Group 3, Census Tract 222.03, King County, Washington","1029","null","179","null","826","150","null","null","10","null","16","null","0","null","12","null","154","89","null","null","0","12","null","null","10","null","17","null","29","null","33","null","0","null","12","null","29","null","33","null",
"1500000US530330223001","Block Group 1, Census Tract 223, King County, Washington","1446","null","186","null","1271","190","null","null","10","null","17","null","0","null","12","null","79","51","null","null","0","12","null","null","33","null","51","null","53","null","49","null","0","null","12","null","53","null","49","null",
"1500000US530330223002","Block Group 2, Census Tract 223, King County, Washington","1333","null","134","null","1068","159","null","null","0","null","12","null","0","null","12","null","126","86","null","null","0","12","null","null","24","null","35","null","115","null","92","null","0","null","12","null","115","null","92","null",
"1500000US530330224001","Block Group 1, Census Tract 224, King County, Washington","1919","null","314","null","1478","316","null","null","0","null","12","null","18","null","28","null","144","109","null","null","0","12","null","null","171","null","189","null","108","null","96","null","0","null","12","null","108","null","96","null",
"1500000US530330224002","Block Group 2, Census Tract 224, King County, Washington","1398","null","328","null","1263","333","null","null","15","null","24","null","0","null","12","null","46","62","null","null","0","12","null","null","0","null","12","null","74","null","83","null","0","null","12","null","74","null","83","null",
"1500000US530330224003","Block Group 3, Census Tract 224, King County, Washington","1552","null","315","null","1143","284","null","null","0","null","12","null","0","null","12","null","375","221","null","null","0","12","null","null","0","null","12","null","34","null","56","null","0","null","12","null","34","null","56","null",
"1500000US530330224004","Block Group 4, Census Tract 224, King County, Washington","1558","null","296","null","1388","291","null","null","0","null","12","null","0","null","12","null","151","100","null","null","0","12","null","null","0","null","12","null","19","null","28","null","0","null","12","null","19","null","28","null",
"1500000US530330224005","Block Group 5, Census Tract 224, King County, Washington","1111","null","304","null","797","175","null","null","6","null","11","null","0","null","12","null","197","254","null","null","0","12","null","null","14","null","28","null","97","null","82","null","0","null","12","null","97","null","82","null",
"1500000US530330224006","Block Group 6, Census Tract 224, King County, Washington","1073","null","302","null","1008","280","null","null","2","null","5","null","1","null","3","null","45","73","null","null","0","12","null","null","2","null","5","null","15","null","24","null","15","null","24","null","0","null","12","null",
"1500000US530330225001","Block Group 1, Census Tract 225, King County, Washington","1865","null","450","null","1651","464","null","null","0","null","12","null","0","null","12","null","150","105","null","null","0","12","null","null","0","null","12","null","64","null","55","null","0","null","12","null","64","null","55","null",
"1500000US530330225002","Block Group 2, Census Tract 225, King County, Washington","1774","null","376","null","1424","384","null","null","0","null","12","null","0","null","12","null","257","189","null","null","0","12","null","null","29","null","48","null","64","null","81","null","15","null","24","null","49","null","77","null",
"1500000US530330225003","Block Group 3, Census Tract 225, King County, Washington","1277","null","262","null","1037","278","null","null","0","null","12","null","0","null","12","null","49","48","null","null","0","12","null","null","60","null","97","null","131","null","92","null","0","null","12","null","131","null","92","null",
"1500000US530330225004","Block Group 4, Census Tract 225, King County, Washington","1501","null","273","null","1312","230","null","null","0","null","12","null","18","null","28","null","123","102","null","null","0","12","null","null","0","null","12","null","48","null","53","null","0","null","12","null","48","null","53","null",
"1500000US530330225005","Block Group 5, Census Tract 225, King County, Washington","1997","null","288","null","1517","304","null","null","0","null","12","null","0","null","12","null","345","148","null","null","0","12","null","null","0","null","12","null","135","null","99","null","0","null","12","null","135","null","99","null",
"1500000US530330226031","Block Group 1, Census Tract 226.03, King County, Washington","746","null","358","null","629","370","null","null","0","null","12","null","0","null","12","null","117","88","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330226032","Block Group 2, Census Tract 226.03, King County, Washington","795","null","199","null","648","188","null","null","0","null","12","null","0","null","12","null","70","81","null","null","0","12","null","null","0","null","12","null","77","null","75","null","11","null","19","null","66","null","78","null",
"1500000US530330226033","Block Group 3, Census Tract 226.03, King County, Washington","1309","null","420","null","837","302","null","null","20","null","32","null","0","null","12","null","137","121","null","null","0","12","null","null","282","null","452","null","33","null","39","null","14","null","22","null","19","null","32","null",
"1500000US530330226034","Block Group 4, Census Tract 226.03, King County, Washington","2158","null","381","null","1090","294","null","null","18","null","30","null","0","null","12","null","677","224","null","null","0","12","null","null","12","null","19","null","361","null","279","null","0","null","12","null","361","null","279","null",
"1500000US530330226035","Block Group 5, Census Tract 226.03, King County, Washington","1165","null","202","null","802","182","null","null","0","null","12","null","27","null","43","null","336","166","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330226041","Block Group 1, Census Tract 226.04, King County, Washington","1986","null","280","null","1589","261","null","null","0","null","12","null","0","null","12","null","274","139","null","null","26","45","null","null","0","null","12","null","97","null","75","null","0","null","12","null","97","null","75","null",
"1500000US530330226042","Block Group 2, Census Tract 226.04, King County, Washington","1235","null","200","null","902","179","null","null","0","null","12","null","0","null","12","null","234","97","null","null","0","12","null","null","26","null","48","null","73","null","48","null","22","null","26","null","51","null","41","null",
"1500000US530330226043","Block Group 3, Census Tract 226.04, King County, Washington","1848","null","372","null","1456","314","null","null","0","null","12","null","0","null","12","null","285","136","null","null","0","12","null","null","0","null","12","null","107","null","105","null","42","null","66","null","65","null","82","null",
"1500000US530330226051","Block Group 1, Census Tract 226.05, King County, Washington","2146","null","386","null","1729","380","null","null","0","null","12","null","0","null","12","null","321","213","null","null","0","12","null","null","15","null","25","null","81","null","92","null","0","null","12","null","81","null","92","null",
"1500000US530330226052","Block Group 2, Census Tract 226.05, King County, Washington","2080","null","313","null","1127","242","null","null","79","null","119","null","24","null","37","null","712","309","null","null","0","12","null","null","63","null","83","null","75","null","62","null","0","null","12","null","75","null","62","null",
"1500000US530330226053","Block Group 3, Census Tract 226.05, King County, Washington","2121","null","398","null","1266","333","null","null","0","null","12","null","0","null","12","null","697","285","null","null","0","12","null","null","91","null","119","null","67","null","68","null","0","null","12","null","67","null","68","null",
"1500000US530330226061","Block Group 1, Census Tract 226.06, King County, Washington","1374","null","307","null","1121","250","null","null","0","null","12","null","0","null","12","null","207","194","null","null","0","12","null","null","12","null","18","null","34","null","54","null","0","null","12","null","34","null","54","null",
"1500000US530330226062","Block Group 2, Census Tract 226.06, King County, Washington","1759","null","471","null","970","383","null","null","36","null","56","null","0","null","12","null","736","363","null","null","0","12","null","null","17","null","29","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330226063","Block Group 3, Census Tract 226.06, King County, Washington","1524","null","270","null","1403","263","null","null","0","null","12","null","18","null","28","null","35","40","null","null","0","12","null","null","15","null","24","null","53","null","50","null","0","null","12","null","53","null","50","null",
"1500000US530330226064","Block Group 4, Census Tract 226.06, King County, Washington","1430","null","332","null","868","241","null","null","68","null","75","null","0","null","12","null","473","311","null","null","0","12","null","null","0","null","12","null","21","null","36","null","0","null","12","null","21","null","36","null",
"1500000US530330227011","Block Group 1, Census Tract 227.01, King County, Washington","1724","null","202","null","1380","174","null","null","40","null","50","null","30","null","43","null","223","165","null","null","0","12","null","null","12","null","17","null","39","null","47","null","0","null","12","null","39","null","47","null",
"1500000US530330227012","Block Group 2, Census Tract 227.01, King County, Washington","1591","null","270","null","1154","192","null","null","38","null","36","null","0","null","12","null","248","130","null","null","0","12","null","null","0","null","12","null","151","null","161","null","19","null","22","null","132","null","158","null",
"1500000US530330227021","Block Group 1, Census Tract 227.02, King County, Washington","1124","null","200","null","813","201","null","null","0","null","12","null","0","null","12","null","202","96","null","null","30","48","null","null","0","null","12","null","79","null","54","null","0","null","12","null","79","null","54","null",
"1500000US530330227022","Block Group 2, Census Tract 227.02, King County, Washington","1754","null","305","null","1398","256","null","null","28","null","21","null","4","null","7","null","145","70","null","null","0","12","null","null","4","null","8","null","175","null","104","null","4","null","7","null","171","null","104","null",
"1500000US530330227023","Block Group 3, Census Tract 227.02, King County, Washington","1304","null","217","null","1103","207","null","null","17","null","25","null","8","null","12","null","106","72","null","null","0","12","null","null","10","null","16","null","60","null","72","null","0","null","12","null","60","null","72","null",
"1500000US530330227031","Block Group 1, Census Tract 227.03, King County, Washington","1329","null","192","null","912","157","null","null","90","null","109","null","0","null","12","null","243","96","null","null","0","12","null","null","1","null","4","null","83","null","57","null","0","null","12","null","83","null","57","null",
"1500000US530330227032","Block Group 2, Census Tract 227.03, King County, Washington","1028","null","144","null","745","110","null","null","27","null","28","null","0","null","12","null","232","96","null","null","0","12","null","null","0","null","12","null","24","null","20","null","0","null","12","null","24","null","20","null",
"1500000US530330228011","Block Group 1, Census Tract 228.01, King County, Washington","2586","null","472","null","714","255","null","null","0","null","12","null","0","null","12","null","1858","500","null","null","0","12","null","null","0","null","12","null","14","null","25","null","0","null","12","null","14","null","25","null",
"1500000US530330228012","Block Group 2, Census Tract 228.01, King County, Washington","3844","null","577","null","1157","371","null","null","219","null","321","null","42","null","50","null","2159","510","null","null","0","12","null","null","48","null","78","null","219","null","148","null","122","null","109","null","97","null","97","null",
"1500000US530330228013","Block Group 3, Census Tract 228.01, King County, Washington","1278","null","383","null","880","340","null","null","40","null","44","null","0","null","12","null","280","190","null","null","0","12","null","null","0","null","12","null","78","null","86","null","0","null","12","null","78","null","86","null",
"1500000US530330228014","Block Group 4, Census Tract 228.01, King County, Washington","1525","null","352","null","856","277","null","null","55","null","94","null","0","null","12","null","614","280","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330228021","Block Group 1, Census Tract 228.02, King County, Washington","1829","null","229","null","1115","269","null","null","54","null","55","null","0","null","12","null","542","168","null","null","3","7","null","null","37","null","41","null","78","null","59","null","0","null","12","null","78","null","59","null",
"1500000US530330228022","Block Group 2, Census Tract 228.02, King County, Washington","1837","null","243","null","1291","192","null","null","0","null","12","null","0","null","12","null","484","170","null","null","0","12","null","null","0","null","12","null","62","null","51","null","0","null","12","null","62","null","51","null",
"1500000US530330228023","Block Group 3, Census Tract 228.02, King County, Washington","1674","null","271","null","996","238","null","null","35","null","46","null","0","null","12","null","589","205","null","null","0","12","null","null","8","null","11","null","46","null","30","null","8","null","11","null","38","null","29","null",
"1500000US530330228031","Block Group 1, Census Tract 228.03, King County, Washington","753","null","254","null","54","61","null","null","1","null","3","null","0","null","12","null","588","220","null","null","0","12","null","null","1","null","3","null","109","null","94","null","0","null","12","null","109","null","94","null",
"1500000US530330228032","Block Group 2, Census Tract 228.03, King County, Washington","2878","null","385","null","1207","237","null","null","18","null","30","null","11","null","21","null","1413","393","null","null","90","139","null","null","18","null","28","null","121","null","125","null","0","null","12","null","121","null","125","null",
"1500000US530330228033","Block Group 3, Census Tract 228.03, King County, Washington","2452","null","525","null","1053","538","null","null","27","null","35","null","0","null","12","null","1076","334","null","null","65","105","null","null","184","null","190","null","47","null","40","null","0","null","12","null","47","null","40","null",
"1500000US530330229011","Block Group 1, Census Tract 229.01, King County, Washington","1619","null","311","null","1138","306","null","null","11","null","16","null","0","null","12","null","420","125","null","null","0","12","null","null","11","null","19","null","39","null","39","null","0","null","12","null","39","null","39","null",
"1500000US530330229012","Block Group 2, Census Tract 229.01, King County, Washington","1373","null","198","null","763","185","null","null","35","null","49","null","0","null","12","null","455","139","null","null","0","12","null","null","0","null","12","null","120","null","83","null","0","null","12","null","120","null","83","null",
"1500000US530330229021","Block Group 1, Census Tract 229.02, King County, Washington","2062","null","484","null","1284","350","null","null","12","null","22","null","0","null","12","null","696","415","null","null","0","12","null","null","32","null","40","null","38","null","62","null","0","null","12","null","38","null","62","null",
"1500000US530330229022","Block Group 2, Census Tract 229.02, King County, Washington","982","null","262","null","522","154","null","null","61","null","96","null","0","null","12","null","399","262","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330229023","Block Group 3, Census Tract 229.02, King County, Washington","891","null","360","null","620","247","null","null","3","null","6","null","0","null","12","null","268","241","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330229024","Block Group 4, Census Tract 229.02, King County, Washington","1585","null","453","null","848","218","null","null","80","null","136","null","0","null","12","null","571","362","null","null","0","12","null","null","0","null","12","null","86","null","77","null","16","null","26","null","70","null","74","null",
"1500000US530330229025","Block Group 5, Census Tract 229.02, King County, Washington","1053","null","227","null","786","198","null","null","0","null","12","null","0","null","12","null","267","178","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330230001","Block Group 1, Census Tract 230, King County, Washington","1653","null","329","null","1407","265","null","null","43","null","43","null","16","null","26","null","107","76","null","null","0","12","null","null","17","null","25","null","63","null","61","null","0","null","12","null","63","null","61","null",
"1500000US530330230002","Block Group 2, Census Tract 230, King County, Washington","1197","null","199","null","715","163","null","null","55","null","58","null","0","null","12","null","335","127","null","null","1","3","null","null","17","null","25","null","74","null","51","null","0","null","12","null","74","null","51","null",
"1500000US530330230003","Block Group 3, Census Tract 230, King County, Washington","1646","null","310","null","869","250","null","null","66","null","77","null","0","null","12","null","558","186","null","null","0","12","null","null","20","null","32","null","133","null","78","null","0","null","12","null","133","null","78","null",
"1500000US530330230004","Block Group 4, Census Tract 230, King County, Washington","1222","null","172","null","927","182","null","null","0","null","12","null","0","null","12","null","217","109","null","null","0","12","null","null","15","null","18","null","63","null","49","null","14","null","25","null","49","null","42","null",
"1500000US530330231001","Block Group 1, Census Tract 231, King County, Washington","1106","null","293","null","518","166","null","null","0","null","12","null","0","null","12","null","477","225","null","null","0","12","null","null","52","null","81","null","59","null","47","null","15","null","22","null","44","null","40","null",
"1500000US530330231002","Block Group 2, Census Tract 231, King County, Washington","1563","null","245","null","993","240","null","null","9","null","15","null","0","null","12","null","364","133","null","null","0","12","null","null","0","null","12","null","197","null","171","null","15","null","23","null","182","null","168","null",
"1500000US530330231003","Block Group 3, Census Tract 231, King County, Washington","1474","null","228","null","1062","209","null","null","31","null","55","null","0","null","12","null","262","156","null","null","0","12","null","null","0","null","12","null","119","null","104","null","0","null","12","null","119","null","104","null",
"1500000US530330232011","Block Group 1, Census Tract 232.01, King County, Washington","1299","null","305","null","485","245","null","null","19","null","31","null","0","null","12","null","754","279","null","null","0","12","null","null","0","null","12","null","41","null","52","null","0","null","12","null","41","null","52","null",
"1500000US530330232012","Block Group 2, Census Tract 232.01, King County, Washington","2606","null","530","null","1169","412","null","null","20","null","32","null","7","null","11","null","1399","429","null","null","0","12","null","null","0","null","12","null","11","null","17","null","0","null","12","null","11","null","17","null",
"1500000US530330232013","Block Group 3, Census Tract 232.01, King County, Washington","2734","null","562","null","657","277","null","null","3","null","7","null","0","null","12","null","1998","619","null","null","0","12","null","null","12","null","21","null","64","null","104","null","64","null","104","null","0","null","12","null",
"1500000US530330232021","Block Group 1, Census Tract 232.02, King County, Washington","2168","null","409","null","1395","348","null","null","174","null","227","null","0","null","12","null","477","164","null","null","0","12","null","null","109","null","152","null","13","null","15","null","0","null","12","null","13","null","15","null",
"1500000US530330232022","Block Group 2, Census Tract 232.02, King County, Washington","1351","null","258","null","667","196","null","null","99","null","128","null","7","null","11","null","452","157","null","null","0","12","null","null","16","null","21","null","110","null","115","null","0","null","12","null","110","null","115","null",
"1500000US530330232023","Block Group 3, Census Tract 232.02, King County, Washington","1205","null","253","null","678","200","null","null","173","null","134","null","0","null","12","null","306","141","null","null","0","12","null","null","18","null","29","null","30","null","38","null","0","null","12","null","30","null","38","null",
"1500000US530330233001","Block Group 1, Census Tract 233, King County, Washington","2044","null","424","null","1622","477","null","null","0","null","12","null","0","null","12","null","359","213","null","null","0","12","null","null","0","null","12","null","63","null","68","null","26","null","30","null","37","null","61","null",
"1500000US530330233002","Block Group 2, Census Tract 233, King County, Washington","1200","null","368","null","1062","347","null","null","22","null","35","null","0","null","12","null","101","141","null","null","0","12","null","null","0","null","12","null","15","null","26","null","0","null","12","null","15","null","26","null",
"1500000US530330233003","Block Group 3, Census Tract 233, King County, Washington","1858","null","488","null","1467","464","null","null","16","null","26","null","21","null","33","null","271","163","null","null","0","12","null","null","15","null","25","null","68","null","84","null","17","null","27","null","51","null","79","null",
"1500000US530330233004","Block Group 4, Census Tract 233, King County, Washington","1619","null","494","null","1027","380","null","null","0","null","12","null","0","null","12","null","298","225","null","null","0","12","null","null","214","null","234","null","80","null","101","null","0","null","12","null","80","null","101","null",
"1500000US530330234011","Block Group 1, Census Tract 234.01, King County, Washington","1109","null","210","null","694","160","null","null","22","null","36","null","0","null","12","null","319","138","null","null","0","12","null","null","5","null","9","null","69","null","62","null","0","null","12","null","69","null","62","null",
