"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330293054","Block Group 4, Census Tract 293.05, King County, Washington","740","230","null","null","466","129","null","null","0","12","null","null","0","12","null","null","252","null","162","null","0","12","null","null","0","12","null","null","22","null","53","null","0","12","null","null","22","null","53","null",
"1500000US530330293061","Block Group 1, Census Tract 293.06, King County, Washington","1848","264","null","null","932","192","null","null","103","84","null","null","0","12","null","null","642","null","178","null","0","12","null","null","68","95","null","null","103","null","80","null","0","12","null","null","103","null","80","null",
"1500000US530330293062","Block Group 2, Census Tract 293.06, King County, Washington","1595","303","null","null","1034","238","null","null","89","128","null","null","17","27","null","null","344","null","185","null","76","116","null","null","0","12","null","null","35","null","29","null","0","12","null","null","35","null","29","null",
"1500000US530330293071","Block Group 1, Census Tract 293.07, King County, Washington","1135","336","null","null","753","286","null","null","0","12","null","null","0","12","null","null","293","null","220","null","0","12","null","null","0","12","null","null","89","null","111","null","0","12","null","null","89","null","111","null",
"1500000US530330293072","Block Group 2, Census Tract 293.07, King County, Washington","1761","299","null","null","1159","259","null","null","47","38","null","null","95","125","null","null","321","null","223","null","0","12","null","null","71","113","null","null","68","null","57","null","0","12","null","null","68","null","57","null",
"1500000US530330293073","Block Group 3, Census Tract 293.07, King County, Washington","1323","281","null","null","876","220","null","null","1","3","null","null","0","12","null","null","387","null","176","null","5","11","null","null","2","5","null","null","52","null","47","null","0","12","null","null","52","null","47","null",
"1500000US530330294031","Block Group 1, Census Tract 294.03, King County, Washington","1989","354","null","null","861","188","null","null","19","23","null","null","0","12","null","null","896","null","324","null","42","64","null","null","115","111","null","null","56","null","39","null","0","12","null","null","56","null","39","null",
"1500000US530330294032","Block Group 2, Census Tract 294.03, King County, Washington","888","253","null","null","550","167","null","null","83","94","null","null","98","128","null","null","139","null","116","null","0","12","null","null","0","12","null","null","18","null","31","null","0","12","null","null","18","null","31","null",
"1500000US530330294033","Block Group 3, Census Tract 294.03, King County, Washington","2869","484","null","null","786","266","null","null","404","248","null","null","0","12","null","null","1048","null","325","null","0","12","null","null","418","256","null","null","213","null","230","null","12","18","null","null","201","null","230","null",
"1500000US530330294051","Block Group 1, Census Tract 294.05, King County, Washington","1268","321","null","null","676","274","null","null","163","142","null","null","6","12","null","null","248","null","132","null","0","12","null","null","149","144","null","null","26","null","29","null","0","12","null","null","26","null","29","null",
"1500000US530330294052","Block Group 2, Census Tract 294.05, King County, Washington","1693","462","null","null","907","301","null","null","41","37","null","null","0","12","null","null","435","null","273","null","125","201","null","null","59","85","null","null","126","null","96","null","8","12","null","null","118","null","95","null",
"1500000US530330294053","Block Group 3, Census Tract 294.05, King County, Washington","803","296","null","null","594","277","null","null","10","15","null","null","0","12","null","null","66","null","67","null","0","12","null","null","0","12","null","null","133","null","168","null","120","168","null","null","13","null","21","null",
"1500000US530330294054","Block Group 4, Census Tract 294.05, King County, Washington","929","253","null","null","553","220","null","null","15","24","null","null","0","12","null","null","205","null","133","null","0","12","null","null","74","96","null","null","82","null","89","null","0","12","null","null","82","null","89","null",
"1500000US530330294055","Block Group 5, Census Tract 294.05, King County, Washington","1013","232","null","null","560","181","null","null","136","102","null","null","0","12","null","null","297","null","168","null","0","12","null","null","0","12","null","null","20","null","25","null","0","12","null","null","20","null","25","null",
"1500000US530330294061","Block Group 1, Census Tract 294.06, King County, Washington","1878","310","null","null","801","175","null","null","346","147","null","null","0","12","null","null","616","null","217","null","0","12","null","null","8","14","null","null","107","null","78","null","30","32","null","null","77","null","72","null",
"1500000US530330294062","Block Group 2, Census Tract 294.06, King County, Washington","3344","432","null","null","1358","226","null","null","323","272","null","null","60","58","null","null","1352","null","360","null","0","12","null","null","141","73","null","null","110","null","84","null","32","38","null","null","78","null","77","null",
"1500000US530330294071","Block Group 1, Census Tract 294.07, King County, Washington","1334","408","null","null","623","262","null","null","180","144","null","null","0","12","null","null","301","null","244","null","6","12","null","null","170","242","null","null","54","null","61","null","17","29","null","null","37","null","56","null",
"1500000US530330294072","Block Group 2, Census Tract 294.07, King County, Washington","2353","409","null","null","1354","369","null","null","155","106","null","null","0","12","null","null","511","null","214","null","0","12","null","null","180","112","null","null","153","null","110","null","9","14","null","null","144","null","114","null",
"1500000US530330294073","Block Group 3, Census Tract 294.07, King County, Washington","1010","245","null","null","511","150","null","null","118","135","null","null","0","12","null","null","208","null","138","null","52","84","null","null","87","93","null","null","34","null","31","null","0","12","null","null","34","null","31","null",
"1500000US530330294081","Block Group 1, Census Tract 294.08, King County, Washington","923","248","null","null","528","156","null","null","67","109","null","null","0","12","null","null","239","null","166","null","0","12","null","null","36","59","null","null","53","null","53","null","17","28","null","null","36","null","44","null",
"1500000US530330294082","Block Group 2, Census Tract 294.08, King County, Washington","1121","277","null","null","494","168","null","null","47","38","null","null","0","12","null","null","302","null","156","null","0","12","null","null","181","234","null","null","97","null","86","null","27","43","null","null","70","null","55","null",
"1500000US530330294083","Block Group 3, Census Tract 294.08, King County, Washington","2065","415","null","null","790","320","null","null","311","132","null","null","0","12","null","null","286","null","230","null","54","67","null","null","601","352","null","null","23","null","35","null","0","12","null","null","23","null","35","null",
"1500000US530330295021","Block Group 1, Census Tract 295.02, King County, Washington","3452","705","null","null","1581","352","null","null","325","159","null","null","0","12","null","null","1022","null","656","null","377","351","null","null","10","18","null","null","137","null","101","null","0","12","null","null","137","null","101","null",
"1500000US530330295022","Block Group 2, Census Tract 295.02, King County, Washington","1571","404","null","null","1087","351","null","null","120","120","null","null","39","60","null","null","205","null","127","null","0","12","null","null","24","37","null","null","96","null","79","null","0","12","null","null","96","null","79","null",
"1500000US530330295023","Block Group 3, Census Tract 295.02, King County, Washington","1359","353","null","null","841","285","null","null","17","26","null","null","0","12","null","null","444","null","261","null","23","35","null","null","34","93","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330295024","Block Group 4, Census Tract 295.02, King County, Washington","1289","444","null","null","568","212","null","null","343","386","null","null","12","20","null","null","280","null","193","null","0","12","null","null","24","39","null","null","62","null","56","null","13","20","null","null","49","null","44","null",
"1500000US530330295031","Block Group 1, Census Tract 295.03, King County, Washington","1324","530","null","null","601","300","null","null","73","125","null","null","0","12","null","null","599","null","349","null","0","12","null","null","0","12","null","null","51","null","78","null","26","40","null","null","25","null","39","null",
"1500000US530330295032","Block Group 2, Census Tract 295.03, King County, Washington","1941","634","null","null","1009","368","null","null","230","233","null","null","31","51","null","null","414","null","449","null","156","184","null","null","25","29","null","null","76","null","64","null","0","12","null","null","76","null","64","null",
"1500000US530330295033","Block Group 3, Census Tract 295.03, King County, Washington","2403","590","null","null","784","303","null","null","868","513","null","null","62","118","null","null","513","null","370","null","0","12","null","null","127","156","null","null","49","null","62","null","15","25","null","null","34","null","56","null",
"1500000US530330295034","Block Group 4, Census Tract 295.03, King County, Washington","1157","448","null","null","542","246","null","null","232","371","null","null","0","12","null","null","223","null","272","null","19","30","null","null","70","127","null","null","71","null","73","null","0","12","null","null","71","null","73","null",
"1500000US530330295035","Block Group 5, Census Tract 295.03, King County, Washington","1721","609","null","null","842","425","null","null","14","24","null","null","0","12","null","null","240","null","280","null","0","12","null","null","414","321","null","null","211","null","132","null","46","74","null","null","165","null","112","null",
"1500000US530330295041","Block Group 1, Census Tract 295.04, King County, Washington","1592","623","null","null","505","229","null","null","405","423","null","null","0","12","null","null","490","null","330","null","0","12","null","null","52","86","null","null","140","null","133","null","0","12","null","null","140","null","133","null",
"1500000US530330295042","Block Group 2, Census Tract 295.04, King County, Washington","2150","466","null","null","881","356","null","null","719","242","null","null","0","12","null","null","120","null","132","null","0","12","null","null","378","328","null","null","52","null","68","null","0","12","null","null","52","null","68","null",
"1500000US530330295043","Block Group 3, Census Tract 295.04, King County, Washington","2228","620","null","null","1305","467","null","null","62","81","null","null","0","12","null","null","422","null","221","null","0","12","null","null","246","274","null","null","193","null","147","null","35","61","null","null","158","null","141","null",
"1500000US530330296011","Block Group 1, Census Tract 296.01, King County, Washington","1681","602","null","null","714","431","null","null","137","115","null","null","59","94","null","null","640","null","365","null","0","12","null","null","51","85","null","null","80","null","74","null","0","12","null","null","80","null","74","null",
"1500000US530330296012","Block Group 2, Census Tract 296.01, King County, Washington","1021","232","null","null","749","240","null","null","80","94","null","null","0","12","null","null","127","null","114","null","0","12","null","null","0","12","null","null","65","null","77","null","0","12","null","null","65","null","77","null",
"1500000US530330296013","Block Group 3, Census Tract 296.01, King County, Washington","1819","525","null","null","971","374","null","null","506","531","null","null","0","12","null","null","242","null","230","null","0","12","null","null","0","12","null","null","100","null","126","null","0","12","null","null","100","null","126","null",
"1500000US530330296014","Block Group 4, Census Tract 296.01, King County, Washington","991","391","null","null","564","251","null","null","0","12","null","null","27","31","null","null","280","null","315","null","0","12","null","null","39","78","null","null","81","null","83","null","29","50","null","null","52","null","68","null",
"1500000US530330296015","Block Group 5, Census Tract 296.01, King County, Washington","1402","390","null","null","235","146","null","null","371","270","null","null","0","12","null","null","580","null","292","null","0","12","null","null","29","33","null","null","187","null","256","null","14","24","null","null","173","null","255","null",
"1500000US530330296021","Block Group 1, Census Tract 296.02, King County, Washington","1041","194","null","null","892","183","null","null","44","65","null","null","6","9","null","null","46","null","36","null","0","12","null","null","0","12","null","null","53","null","42","null","0","12","null","null","53","null","42","null",
"1500000US530330296022","Block Group 2, Census Tract 296.02, King County, Washington","1709","326","null","null","1279","282","null","null","136","88","null","null","1","2","null","null","177","null","125","null","0","12","null","null","20","20","null","null","96","null","75","null","0","12","null","null","96","null","75","null",
"1500000US530330296023","Block Group 3, Census Tract 296.02, King County, Washington","3548","416","null","null","2064","400","null","null","86","65","null","null","0","12","null","null","1038","null","282","null","53","70","null","null","40","40","null","null","267","null","119","null","45","61","null","null","222","null","120","null",
"1500000US530330297001","Block Group 1, Census Tract 297, King County, Washington","1939","573","null","null","1294","552","null","null","242","234","null","null","0","12","null","null","144","null","128","null","0","12","null","null","130","212","null","null","129","null","132","null","0","12","null","null","129","null","132","null",
"1500000US530330297002","Block Group 2, Census Tract 297, King County, Washington","1455","458","null","null","1082","264","null","null","11","25","null","null","15","24","null","null","63","null","64","null","0","12","null","null","270","431","null","null","14","null","23","null","0","12","null","null","14","null","23","null",
"1500000US530330297003","Block Group 3, Census Tract 297, King County, Washington","1604","435","null","null","1397","423","null","null","66","51","null","null","0","12","null","null","108","null","103","null","0","12","null","null","0","12","null","null","33","null","51","null","0","12","null","null","33","null","51","null",
"1500000US530330297004","Block Group 4, Census Tract 297, King County, Washington","765","265","null","null","526","219","null","null","98","93","null","null","26","17","null","null","14","null","23","null","0","12","null","null","16","22","null","null","85","null","78","null","22","28","null","null","63","null","54","null",
"1500000US530330297005","Block Group 5, Census Tract 297, King County, Washington","2288","746","null","null","1131","425","null","null","406","478","null","null","62","99","null","null","341","null","459","null","0","12","null","null","242","307","null","null","106","null","122","null","0","12","null","null","106","null","122","null",
"1500000US530330298011","Block Group 1, Census Tract 298.01, King County, Washington","2329","693","null","null","1143","465","null","null","427","279","null","null","29","49","null","null","204","null","157","null","10","19","null","null","0","12","null","null","516","null","392","null","15","24","null","null","501","null","391","null",
"1500000US530330298012","Block Group 2, Census Tract 298.01, King County, Washington","1449","425","null","null","1000","334","null","null","146","221","null","null","0","12","null","null","76","null","96","null","12","19","null","null","138","168","null","null","77","null","80","null","47","73","null","null","30","null","35","null",
"1500000US530330298013","Block Group 3, Census Tract 298.01, King County, Washington","1582","464","null","null","1075","422","null","null","45","71","null","null","0","12","null","null","170","null","142","null","146","192","null","null","52","67","null","null","94","null","77","null","0","12","null","null","94","null","77","null",
"1500000US530330298014","Block Group 4, Census Tract 298.01, King County, Washington","1808","549","null","null","1023","420","null","null","34","57","null","null","0","12","null","null","406","null","225","null","50","71","null","null","0","12","null","null","295","null","337","null","0","12","null","null","295","null","337","null",
"1500000US530330298015","Block Group 5, Census Tract 298.01, King County, Washington","2298","559","null","null","965","359","null","null","119","104","null","null","54","65","null","null","256","null","281","null","20","35","null","null","764","494","null","null","120","null","82","null","31","54","null","null","89","null","61","null",
"1500000US530330298021","Block Group 1, Census Tract 298.02, King County, Washington","891","326","null","null","488","204","null","null","101","168","null","null","0","12","null","null","55","null","88","null","44","50","null","null","102","133","null","null","101","null","114","null","0","12","null","null","101","null","114","null",
"1500000US530330298022","Block Group 2, Census Tract 298.02, King County, Washington","1126","421","null","null","581","183","null","null","63","58","null","null","7","13","null","null","66","null","77","null","0","12","null","null","249","373","null","null","160","null","137","null","0","12","null","null","160","null","137","null",
"1500000US530330298023","Block Group 3, Census Tract 298.02, King County, Washington","2304","796","null","null","1445","603","null","null","190","218","null","null","0","12","null","null","225","null","197","null","158","147","null","null","286","341","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330298024","Block Group 4, Census Tract 298.02, King County, Washington","1063","401","null","null","553","261","null","null","178","327","null","null","39","46","null","null","97","null","113","null","0","12","null","null","85","147","null","null","111","null","117","null","0","12","null","null","111","null","117","null",
"1500000US530330298025","Block Group 5, Census Tract 298.02, King County, Washington","1561","437","null","null","1149","502","null","null","111","161","null","null","14","32","null","null","42","null","123","null","0","12","null","null","18","29","null","null","227","null","244","null","0","12","null","null","227","null","244","null",
"1500000US530330298026","Block Group 6, Census Tract 298.02, King County, Washington","2352","875","null","null","1562","898","null","null","53","70","null","null","0","12","null","null","503","null","241","null","0","12","null","null","169","244","null","null","65","null","72","null","0","12","null","null","65","null","72","null",
"1500000US530330299011","Block Group 1, Census Tract 299.01, King County, Washington","1876","330","null","null","1492","310","null","null","130","101","null","null","0","12","null","null","186","null","140","null","0","12","null","null","0","12","null","null","68","null","62","null","0","12","null","null","68","null","62","null",
"1500000US530330299012","Block Group 2, Census Tract 299.01, King County, Washington","1028","257","null","null","608","188","null","null","202","187","null","null","0","12","null","null","145","null","119","null","0","12","null","null","45","53","null","null","28","null","31","null","0","12","null","null","28","null","31","null",
"1500000US530330299013","Block Group 3, Census Tract 299.01, King County, Washington","1706","370","null","null","1283","300","null","null","79","89","null","null","44","40","null","null","213","null","168","null","0","12","null","null","0","12","null","null","87","null","82","null","0","12","null","null","87","null","82","null",
"1500000US530330299021","Block Group 1, Census Tract 299.02, King County, Washington","1094","251","null","null","734","205","null","null","55","51","null","null","0","12","null","null","123","null","116","null","0","12","null","null","7","11","null","null","175","null","110","null","0","12","null","null","175","null","110","null",
"1500000US530330299022","Block Group 2, Census Tract 299.02, King County, Washington","1351","314","null","null","829","216","null","null","328","243","null","null","0","12","null","null","0","null","12","null","23","34","null","null","20","29","null","null","151","null","141","null","0","12","null","null","151","null","141","null",
"1500000US530330299023","Block Group 3, Census Tract 299.02, King County, Washington","1647","259","null","null","1044","240","null","null","54","41","null","null","0","12","null","null","363","null","132","null","31","46","null","null","43","44","null","null","112","null","71","null","0","12","null","null","112","null","71","null",
"1500000US530330300031","Block Group 1, Census Tract 300.03, King County, Washington","1246","577","null","null","661","251","null","null","83","130","null","null","0","12","null","null","150","null","117","null","0","12","null","null","0","12","null","null","352","null","273","null","0","12","null","null","352","null","273","null",
"1500000US530330300032","Block Group 2, Census Tract 300.03, King County, Washington","1696","496","null","null","1265","437","null","null","58","68","null","null","13","22","null","null","113","null","93","null","0","12","null","null","162","251","null","null","85","null","134","null","0","12","null","null","85","null","134","null",
"1500000US530330300033","Block Group 3, Census Tract 300.03, King County, Washington","1401","378","null","null","472","286","null","null","0","12","null","null","14","24","null","null","210","null","154","null","152","200","null","null","500","395","null","null","53","null","42","null","10","21","null","null","43","null","34","null",
"1500000US530330300034","Block Group 4, Census Tract 300.03, King County, Washington","950","294","null","null","694","240","null","null","16","18","null","null","0","12","null","null","57","null","80","null","0","12","null","null","19","30","null","null","164","null","221","null","0","12","null","null","164","null","221","null",
"1500000US530330300035","Block Group 5, Census Tract 300.03, King County, Washington","1002","354","null","null","423","325","null","null","186","134","null","null","0","12","null","null","40","null","50","null","0","12","null","null","353","282","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330300041","Block Group 1, Census Tract 300.04, King County, Washington","1488","666","null","null","743","398","null","null","15","23","null","null","0","12","null","null","28","null","33","null","255","366","null","null","292","419","null","null","155","null","193","null","49","79","null","null","106","null","152","null",
"1500000US530330300042","Block Group 2, Census Tract 300.04, King County, Washington","1796","595","null","null","936","445","null","null","243","177","null","null","19","30","null","null","221","null","212","null","40","62","null","null","275","409","null","null","62","null","58","null","24","39","null","null","38","null","43","null",
"1500000US530330300043","Block Group 3, Census Tract 300.04, King County, Washington","878","380","null","null","481","309","null","null","123","90","null","null","0","12","null","null","68","null","82","null","0","12","null","null","126","200","null","null","80","null","96","null","0","12","null","null","80","null","96","null",
"1500000US530330300044","Block Group 4, Census Tract 300.04, King County, Washington","1061","390","null","null","399","208","null","null","104","113","null","null","0","12","null","null","277","null","293","null","258","333","null","null","21","34","null","null","2","null","4","null","0","12","null","null","2","null","4","null",
"1500000US530330300045","Block Group 5, Census Tract 300.04, King County, Washington","1756","794","null","null","747","584","null","null","346","232","null","null","0","12","null","null","157","null","169","null","0","12","null","null","485","629","null","null","21","null","35","null","0","12","null","null","21","null","35","null",
"1500000US530330300046","Block Group 6, Census Tract 300.04, King County, Washington","1323","436","null","null","387","202","null","null","303","269","null","null","0","12","null","null","189","null","179","null","204","292","null","null","198","237","null","null","42","null","50","null","0","12","null","null","42","null","50","null",
"1500000US530330300051","Block Group 1, Census Tract 300.05, King County, Washington","1889","356","null","null","886","286","null","null","11","19","null","null","0","12","null","null","169","null","137","null","10","17","null","null","745","342","null","null","68","null","51","null","27","34","null","null","41","null","38","null",
"1500000US530330300052","Block Group 2, Census Tract 300.05, King County, Washington","1277","220","null","null","880","217","null","null","68","63","null","null","11","17","null","null","102","null","71","null","9","16","null","null","34","41","null","null","173","null","99","null","29","32","null","null","144","null","84","null",
"1500000US530330300053","Block Group 3, Census Tract 300.05, King County, Washington","2466","436","null","null","810","242","null","null","435","248","null","null","0","12","null","null","469","null","257","null","160","231","null","null","410","329","null","null","182","null","119","null","19","31","null","null","163","null","117","null",
"1500000US530330300061","Block Group 1, Census Tract 300.06, King County, Washington","1810","295","null","null","931","280","null","null","190","149","null","null","0","12","null","null","117","null","85","null","68","82","null","null","391","228","null","null","113","null","102","null","26","42","null","null","87","null","90","null",
"1500000US530330300062","Block Group 2, Census Tract 300.06, King County, Washington","2299","285","null","null","990","257","null","null","662","221","null","null","35","41","null","null","282","null","106","null","122","120","null","null","131","100","null","null","77","null","54","null","7","12","null","null","70","null","50","null",
"1500000US530330301001","Block Group 1, Census Tract 301, King County, Washington","885","304","null","null","698","268","null","null","13","44","null","null","0","12","null","null","118","null","133","null","0","12","null","null","0","12","null","null","56","null","64","null","0","12","null","null","56","null","64","null",
"1500000US530330301002","Block Group 2, Census Tract 301, King County, Washington","1046","361","null","null","935","319","null","null","14","25","null","null","0","12","null","null","55","null","91","null","0","12","null","null","0","12","null","null","42","null","71","null","0","12","null","null","42","null","71","null",
"1500000US530330301003","Block Group 3, Census Tract 301, King County, Washington","1823","416","null","null","1222","376","null","null","117","155","null","null","0","12","null","null","406","null","270","null","0","12","null","null","0","12","null","null","78","null","101","null","0","12","null","null","78","null","101","null",
"1500000US530330301004","Block Group 4, Census Tract 301, King County, Washington","828","327","null","null","592","214","null","null","0","12","null","null","23","37","null","null","0","null","12","null","160","179","null","null","53","91","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330301005","Block Group 5, Census Tract 301, King County, Washington","1237","377","null","null","563","379","null","null","209","314","null","null","0","12","null","null","194","null","292","null","0","12","null","null","271","271","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330301006","Block Group 6, Census Tract 301, King County, Washington","1183","362","null","null","1042","338","null","null","0","12","null","null","0","12","null","null","21","null","33","null","0","12","null","null","0","12","null","null","120","null","156","null","0","12","null","null","120","null","156","null",
"1500000US530330301007","Block Group 7, Census Tract 301, King County, Washington","932","386","null","null","853","376","null","null","41","67","null","null","0","12","null","null","0","null","12","null","0","12","null","null","21","31","null","null","17","null","26","null","0","12","null","null","17","null","26","null",
"1500000US530330302011","Block Group 1, Census Tract 302.01, King County, Washington","1027","325","null","null","623","226","null","null","112","77","null","null","0","12","null","null","108","null","105","null","0","12","null","null","0","12","null","null","184","null","201","null","0","12","null","null","184","null","201","null",
"1500000US530330302012","Block Group 2, Census Tract 302.01, King County, Washington","1495","584","null","null","833","360","null","null","113","99","null","null","0","12","null","null","79","null","80","null","0","12","null","null","255","387","null","null","215","null","185","null","0","12","null","null","215","null","185","null",
"1500000US530330302013","Block Group 3, Census Tract 302.01, King County, Washington","1333","291","null","null","1154","299","null","null","50","56","null","null","0","12","null","null","92","null","82","null","0","12","null","null","9","15","null","null","28","null","33","null","0","12","null","null","28","null","33","null",
"1500000US530330302014","Block Group 4, Census Tract 302.01, King County, Washington","1821","380","null","null","815","254","null","null","66","52","null","null","0","12","null","null","441","null","186","null","9","14","null","null","304","291","null","null","186","null","124","null","14","24","null","null","172","null","116","null",
"1500000US530330302021","Block Group 1, Census Tract 302.02, King County, Washington","848","346","null","null","484","270","null","null","57","95","null","null","35","32","null","null","106","null","122","null","0","12","null","null","117","132","null","null","49","null","55","null","0","12","null","null","49","null","55","null",
"1500000US530330302022","Block Group 2, Census Tract 302.02, King County, Washington","1766","471","null","null","987","335","null","null","83","104","null","null","32","51","null","null","346","null","259","null","12","21","null","null","0","12","null","null","306","null","314","null","0","12","null","null","306","null","314","null",
"1500000US530330302023","Block Group 3, Census Tract 302.02, King County, Washington","868","365","null","null","498","283","null","null","152","133","null","null","0","12","null","null","109","null","118","null","0","12","null","null","27","43","null","null","82","null","105","null","0","12","null","null","82","null","105","null",
"1500000US530330302024","Block Group 4, Census Tract 302.02, King County, Washington","1824","564","null","null","877","510","null","null","290","347","null","null","5","12","null","null","262","null","160","null","12","21","null","null","183","188","null","null","195","null","150","null","0","12","null","null","195","null","150","null",
"1500000US530330302025","Block Group 5, Census Tract 302.02, King County, Washington","1319","326","null","null","652","181","null","null","342","266","null","null","0","12","null","null","162","null","96","null","20","34","null","null","30","54","null","null","113","null","116","null","0","12","null","null","113","null","116","null",
"1500000US530330303041","Block Group 1, Census Tract 303.04, King County, Washington","1981","310","null","null","1299","297","null","null","38","53","null","null","0","12","null","null","554","null","195","null","0","12","null","null","10","17","null","null","80","null","66","null","0","12","null","null","80","null","66","null",
"1500000US530330303042","Block Group 2, Census Tract 303.04, King County, Washington","1663","406","null","null","1111","271","null","null","137","164","null","null","0","12","null","null","125","null","132","null","0","12","null","null","32","49","null","null","258","null","238","null","44","50","null","null","214","null","197","null",
"1500000US530330303051","Block Group 1, Census Tract 303.05, King County, Washington","1626","359","null","null","1151","253","null","null","305","221","null","null","15","24","null","null","97","null","135","null","0","12","null","null","16","28","null","null","42","null","54","null","7","12","null","null","35","null","54","null",
"1500000US530330303052","Block Group 2, Census Tract 303.05, King County, Washington","2210","554","null","null","1383","461","null","null","127","145","null","null","0","12","null","null","599","null","239","null","0","12","null","null","6","13","null","null","95","null","107","null","22","34","null","null","73","null","101","null",
"1500000US530330303053","Block Group 3, Census Tract 303.05, King County, Washington","1414","376","null","null","1049","292","null","null","160","155","null","null","0","12","null","null","163","null","167","null","1","4","null","null","2","4","null","null","39","null","62","null","0","12","null","null","39","null","62","null",
"1500000US530330303061","Block Group 1, Census Tract 303.06, King County, Washington","1592","383","null","null","1168","278","null","null","253","289","null","null","24","40","null","null","87","null","68","null","0","12","null","null","0","12","null","null","60","null","43","null","0","12","null","null","60","null","43","null",
"1500000US530330303062","Block Group 2, Census Tract 303.06, King County, Washington","1207","305","null","null","776","237","null","null","93","107","null","null","50","73","null","null","168","null","123","null","0","12","null","null","58","86","null","null","62","null","65","null","0","12","null","null","62","null","65","null",
"1500000US530330303063","Block Group 3, Census Tract 303.06, King County, Washington","1905","359","null","null","1090","186","null","null","183","215","null","null","56","60","null","null","334","null","145","null","0","12","null","null","75","88","null","null","167","null","151","null","8","13","null","null","159","null","150","null",
"1500000US530330303064","Block Group 4, Census Tract 303.06, King County, Washington","1099","265","null","null","804","208","null","null","19","32","null","null","0","12","null","null","68","null","61","null","0","12","null","null","131","154","null","null","77","null","76","null","27","44","null","null","50","null","56","null",
"1500000US530330303081","Block Group 1, Census Tract 303.08, King County, Washington","761","249","null","null","506","234","null","null","1","5","null","null","42","65","null","null","212","null","181","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330303082","Block Group 2, Census Tract 303.08, King County, Washington","1920","501","null","null","923","300","null","null","277","308","null","null","0","12","null","null","79","null","75","null","78","106","null","null","342","342","null","null","221","null","198","null","97","128","null","null","124","null","157","null",
"1500000US530330303083","Block Group 3, Census Tract 303.08, King County, Washington","1867","364","null","null","1294","337","null","null","1","2","null","null","0","12","null","null","381","null","252","null","0","12","null","null","0","12","null","null","191","null","206","null","0","12","null","null","191","null","206","null",
"1500000US530330303084","Block Group 4, Census Tract 303.08, King County, Washington","2027","513","null","null","876","441","null","null","332","227","null","null","0","12","null","null","307","null","181","null","381","304","null","null","75","77","null","null","56","null","49","null","0","12","null","null","56","null","49","null",
